,CUSTOMER_ID,GENDER,AVG_MONTHLY_TRANSACTIONS,DAILY_AVG_APP_DURATION,RESIDENTIAL,Bank_type,SUBSCRIPTION_STATUS
2319,3319,M,1647,8,Urban,Cooperative,0
2320,3320,F,4968,16,Urban,Gvt,1
2321,3321,M,22652,9,Rural,Gvt,0
2322,3322,M,2500,4,Urban,Pvt,0
2323,3323,M,26000,3,Rural,Cooperative,0
2324,3324,M,1400,1,Urban,Undertaking,0
2325,3325,M,850,18,Urban,Gvt,0
2326,3326,F,5289,12,Rural,Cooperative,0
2327,3327,M,1290,20,Urban,Pvt,1
2328,3328,F,1649,8,Rural,Cooperative,0
2329,3329,M,5289,52,Rural,Gvt,0
2330,3330,F,1100,6,Urban,Cooperative,0
2331,3331,F,854,7,Urban,Undertaking,0
2332,3332,F,1700,52,Rural,Gvt,1
2333,3333,M,1700,6,Urban,Cooperative,1
2334,3334,F,1260,9,Urban,Gvt,1
2335,3335,M,1750,14,Rural,Cooperative,1
2336,3336,F,7520,12,Rural,Undertaking,1
2337,3337,F,854,4,Urban,Gvt,0
2338,3338,F,96874,9,Urban,Pvt,0
2339,3339,M,1550,52,Urban,Gvt,1
2340,3340,M,1900,15,Rural,Cooperative,1
2341,3341,M,10401,6,Rural,Undertaking,0
2342,3342,M,15250,6,Urban,Pvt,1
2343,3343,F,6647,9,Rural,Gvt,0
2344,3344,F,7220,52,Rural,Undertaking,0
2345,3345,F,153,4,Rural,Undertaking,0
2346,3346,F,1487,52,Urban,Pvt,1
2347,3347,F,1100,8,Urban,Undertaking,1
2348,3348,M,1550,7,Rural,Pvt,0
2349,3349,M,520,12,Urban,Cooperative,0
2350,3350,M,13340,8,Rural,Cooperative,1
2351,3351,M,8596,15,Urban,Gvt,1
2352,3352,M,4990,4,Rural,Cooperative,1
2353,3353,M,1550,9,Urban,Gvt,0
2354,3354,M,22652,18,Urban,Pvt,1
2355,3355,F,99153200,14,Rural,Gvt,1
2356,3356,M,42586,9,Rural,Undertaking,0
2357,3357,M,8596,9,Urban,Pvt,0
2358,3358,M,1550,52,Rural,Pvt,1
2359,3359,F,2500,16,Urban,Cooperative,0
2360,3360,M,1100,9,Rural,Pvt,1
2361,3361,F,3340,9,Urban,Cooperative,0
2362,3362,M,4990,8,Urban,Undertaking,0
2363,3363,F,850,6,Urban,Undertaking,1
2364,3364,F,1400,14,Rural,Cooperative,1
2365,3365,M,700,9,Urban,Undertaking,1
2366,3366,F,1400,7,Urban,Gvt,1
2367,3367,F,900,15,Urban,Pvt,0
2368,3368,M,13340,7,Urban,Pvt,1
2369,3369,M,26000,9,Urban,Pvt,1
2370,3370,M,52000,14,Rural,Gvt,1
2371,3371,F,1210,4,Rural,Cooperative,1
2372,3372,F,7459,1,Rural,Pvt,0
2373,3373,F,7220,4,Rural,Undertaking,1
2374,3374,F,4990,6,Urban,Gvt,1
2375,3375,M,5652,1,Urban,Cooperative,0
2376,3376,F,96874,9,Urban,Pvt,1
2377,3377,F,700,7,Urban,Gvt,1
2378,3378,F,5289,12,Rural,Undertaking,1
2379,3379,M,958,7,Rural,Cooperative,1
2380,3380,F,520,12,Urban,Undertaking,1
2381,3381,F,8596,14,Urban,Cooperative,1
2382,3382,M,1487,15,Rural,Undertaking,1
2383,3383,M,4990,7,Urban,Gvt,0
2384,3384,F,2500,1,Rural,Undertaking,0
2385,3385,F,577,1,Urban,Cooperative,1
2386,3386,F,99153200,14,Urban,Pvt,1
2387,3387,F,1550,12,Urban,Cooperative,0
2388,3388,F,4990,8,Rural,Gvt,0
2389,3389,F,7459,6,Rural,Cooperative,0
2390,3390,F,7220,21,Urban,Gvt,1
2391,3391,M,153,9,Urban,Pvt,0
2392,3392,F,22652,52,Urban,Cooperative,1
2393,3393,M,400,6,Rural,Pvt,0
2394,3394,M,1100,1,Rural,Undertaking,0
2395,3395,M,1647,16,Urban,Undertaking,1
2396,3396,M,99153200,21,Urban,Undertaking,0
2397,3397,F,958,4,Rural,Gvt,1
2398,3398,M,850,14,Urban,Gvt,1
2399,3399,M,7210,4,Rural,Pvt,0
2400,3400,F,1210,8,Rural,Cooperative,1
2401,3401,M,1649,15,Rural,Gvt,1
2402,3402,F,6271,3,Urban,Gvt,1
2403,3403,F,4968,52,Urban,Gvt,0
2404,3404,M,1750,8,Rural,Pvt,0
2405,3405,F,1750,6,Rural,Pvt,0
2406,3406,M,24000,8,Urban,Undertaking,0
2407,3407,M,13340,7,Rural,Gvt,0
2408,3408,M,13340,3,Rural,Gvt,1
2409,3409,M,96874,4,Urban,Pvt,1
2410,3410,F,24000,16,Rural,Undertaking,0
2411,3411,F,415,17,Urban,Pvt,0
2412,3412,F,2500,12,Rural,Gvt,0
2413,3413,F,700,9,Rural,Cooperative,0
2414,3414,F,15250,14,Urban,Pvt,1
2415,3415,M,577,1,Urban,Undertaking,1
2416,3416,M,3254,9,Urban,Gvt,0
2417,3417,F,958,14,Rural,Gvt,0
2418,3418,F,6647,6,Urban,Pvt,0
2419,3419,F,4579,20,Urban,Gvt,1
2420,3420,F,96874,14,Urban,Undertaking,1
2421,3421,F,1210,6,Urban,Gvt,1
2422,3422,M,7210,7,Urban,Gvt,1
2423,3423,F,1210,14,Rural,Cooperative,0
2424,3424,F,900,15,Rural,Undertaking,1
2425,3425,M,415,52,Rural,Pvt,1
2426,3426,M,850,6,Rural,Pvt,1
2427,3427,M,3254,14,Rural,Gvt,1
2428,3428,M,1400,3,Urban,Undertaking,1
2429,3429,M,5652,1,Urban,Gvt,0
2430,3430,F,3254,18,Urban,Undertaking,1
2431,3431,M,5289,16,Rural,Undertaking,1
2432,3432,M,22652,17,Urban,Pvt,0
2433,3433,M,900,52,Urban,Undertaking,0
2434,3434,M,3340,52,Rural,Pvt,1
2435,3435,F,99153200,14,Rural,Pvt,1
2436,3436,M,42586,7,Rural,Gvt,1
2437,3437,F,1100,3,Urban,Pvt,1
2438,3438,F,4990,9,Urban,Pvt,0
2439,3439,F,40920,17,Urban,Pvt,1
2440,3440,F,8596,9,Rural,Cooperative,1
2441,3441,F,3340,16,Urban,Undertaking,0
2442,3442,M,3340,4,Urban,Pvt,1
2443,3443,F,700,4,Urban,Undertaking,1
2444,3444,F,3340,6,Urban,Undertaking,1
2445,3445,M,400,4,Rural,Gvt,0
2446,3446,M,850,6,Urban,Cooperative,0
2447,3447,F,1290,14,Rural,Cooperative,0
2448,3448,F,1900,17,Urban,Pvt,0
2449,3449,F,400,6,Urban,Gvt,1
2450,3450,M,854,12,Urban,Cooperative,0
2451,3451,F,958,9,Urban,Pvt,0
2452,3452,F,40920,9,Rural,Undertaking,0
2453,3453,F,1700,6,Urban,Pvt,0
2454,3454,F,1649,9,Urban,Cooperative,1
2455,3455,F,1290,8,Urban,Gvt,0
2456,3456,F,6271,9,Urban,Pvt,1
2457,3457,F,400,18,Rural,Undertaking,0
2458,3458,M,40920,1,Rural,Cooperative,1
2459,3459,M,1487,6,Rural,Gvt,0
2460,3460,F,1290,9,Urban,Pvt,1
2461,3461,F,2500,3,Rural,Cooperative,0
2462,3462,F,153,3,Urban,Cooperative,1
2463,3463,F,520,16,Urban,Cooperative,0
2464,3464,F,24000,16,Rural,Gvt,1
2465,3465,F,1700,14,Rural,Cooperative,0
2466,3466,M,4990,8,Rural,Pvt,1
2467,3467,M,7220,4,Rural,Pvt,0
2468,3468,M,415,8,Rural,Cooperative,0
2469,3469,M,153,52,Urban,Cooperative,0
2470,3470,M,52000,20,Rural,Undertaking,1
2471,3471,M,400,8,Rural,Pvt,0
2472,3472,M,40920,6,Urban,Pvt,1
2473,3473,M,24000,9,Rural,Undertaking,0
2474,3474,F,12670,4,Urban,Gvt,0
2475,3475,F,2500,14,Rural,Gvt,0
2476,3476,F,9420,15,Rural,Pvt,1
2477,3477,M,400,7,Urban,Cooperative,0
2478,3478,M,96874,15,Rural,Gvt,1
2479,3479,F,1100,20,Urban,Cooperative,1
2480,3480,M,7520,16,Urban,Gvt,1
2481,3481,F,3254,8,Urban,Undertaking,1
2482,3482,M,3254,3,Rural,Pvt,1
2483,3483,M,1100,18,Urban,Cooperative,1
2484,3484,M,12670,52,Rural,Gvt,0
2485,3485,F,1750,14,Rural,Undertaking,1
2486,3486,F,4579,20,Rural,Gvt,0
2487,3487,M,1649,17,Rural,Gvt,1
2488,3488,M,1260,14,Urban,Gvt,1
2489,3489,M,40920,8,Rural,Cooperative,1
2490,3490,F,15250,9,Rural,Undertaking,0
2491,3491,F,96874,7,Urban,Undertaking,1
2492,3492,F,3254,7,Urban,Undertaking,0
2493,3493,M,850,8,Rural,Pvt,0
2494,3494,F,1400,6,Rural,Gvt,1
2495,3495,M,577,8,Urban,Cooperative,1
2496,3496,F,2500,9,Urban,Gvt,0
2497,3497,F,7520,15,Rural,Gvt,0
2498,3498,M,1750,12,Rural,Undertaking,1
2499,3499,F,854,17,Rural,Undertaking,0
2500,3500,M,1550,17,Rural,Undertaking,0
2501,3501,M,415,14,Rural,Pvt,1
2502,3502,M,1487,6,Rural,Cooperative,1
2503,3503,F,99153200,8,Urban,Cooperative,0
2504,3504,M,1210,12,Urban,Pvt,0
2505,3505,M,520,52,Rural,Pvt,1
2506,3506,F,3340,16,Urban,Undertaking,1
2507,3507,M,4990,7,Rural,Cooperative,1
2508,3508,F,24000,14,Urban,Undertaking,0
2509,3509,F,700,52,Urban,Gvt,0
2510,3510,F,850,18,Urban,Cooperative,1
2511,3511,M,99153200,4,Urban,Pvt,0
2512,3512,M,2500,16,Rural,Gvt,1
2513,3513,F,15250,9,Urban,Undertaking,1
2514,3514,M,6271,8,Rural,Gvt,0
2515,3515,F,1400,15,Rural,Pvt,1
2516,3516,M,1487,6,Rural,Cooperative,0
2517,3517,F,10401,20,Rural,Undertaking,1
2518,3518,M,10401,21,Urban,Pvt,0
2519,3519,M,415,7,Urban,Undertaking,1
2520,3520,F,850,8,Rural,Cooperative,0
2521,3521,F,7520,3,Urban,Gvt,1
2522,3522,M,1649,14,Urban,Gvt,1
2523,3523,M,520,1,Rural,Cooperative,0
2524,3524,F,42586,3,Rural,Gvt,0
2525,3525,F,520,21,Urban,Undertaking,0
2526,3526,F,99153200,4,Urban,Undertaking,1
2527,3527,M,6271,8,Urban,Gvt,0
2528,3528,F,1649,14,Urban,Cooperative,0
2529,3529,F,7220,9,Urban,Cooperative,0
2530,3530,M,22652,9,Urban,Gvt,0
2531,3531,M,10401,3,Rural,Undertaking,0
2532,3532,M,9420,17,Rural,Pvt,0
2533,3533,M,1260,16,Urban,Gvt,0
2534,3534,F,3254,4,Rural,Gvt,1
2535,3535,F,1260,3,Rural,Pvt,1
2536,3536,M,1900,8,Rural,Cooperative,1
2537,3537,F,6271,52,Urban,Gvt,0
2538,3538,F,40920,52,Rural,Undertaking,0
2539,3539,F,577,7,Rural,Undertaking,1
2540,3540,M,700,9,Urban,Pvt,0
2541,3541,M,24000,14,Urban,Cooperative,1
2542,3542,F,1649,9,Urban,Pvt,1
2543,3543,M,4579,18,Urban,Cooperative,0
2544,3544,F,1400,8,Urban,Undertaking,0
2545,3545,M,2500,20,Urban,Cooperative,1
2546,3546,M,854,9,Rural,Pvt,1
2547,3547,M,99153200,21,Rural,Pvt,1
2548,3548,M,1400,7,Rural,Pvt,0
2549,3549,M,12670,8,Rural,Cooperative,1
2550,3550,M,153,9,Rural,Undertaking,0
2551,3551,F,5289,7,Urban,Gvt,0
2552,3552,F,520,12,Rural,Gvt,1
2553,3553,F,900,6,Urban,Pvt,0
2554,3554,F,5652,3,Urban,Cooperative,1
2555,3555,M,6647,12,Urban,Pvt,0
2556,3556,M,1750,17,Rural,Cooperative,0
2557,3557,F,700,18,Urban,Gvt,1
2558,3558,M,1550,1,Rural,Cooperative,1
2559,3559,F,10401,14,Rural,Cooperative,1
2560,3560,M,1400,3,Rural,Cooperative,1
2561,3561,M,415,3,Rural,Cooperative,0
2562,3562,F,2500,7,Urban,Cooperative,1
2563,3563,F,2500,3,Urban,Undertaking,1
2564,3564,F,1260,8,Rural,Cooperative,0
2565,3565,F,1487,20,Urban,Gvt,0
2566,3566,F,12670,12,Rural,Pvt,1
2567,3567,F,7459,20,Urban,Pvt,0
2568,3568,F,854,8,Rural,Cooperative,0
2569,3569,M,12670,20,Rural,Undertaking,0
2570,3570,M,2500,7,Rural,Gvt,0
2571,3571,F,700,9,Rural,Undertaking,0
2572,3572,F,5652,8,Urban,Pvt,0
2573,3573,F,7220,7,Rural,Cooperative,1
2574,3574,M,3340,52,Urban,Pvt,1
2575,3575,M,2500,3,Urban,Undertaking,0
2576,3576,F,7220,9,Rural,Undertaking,1
2577,3577,F,40920,52,Rural,Undertaking,0
2578,3578,F,40920,6,Rural,Gvt,1
2579,3579,M,1550,15,Urban,Undertaking,1
2580,3580,F,6271,6,Rural,Gvt,1
2581,3581,M,1649,7,Urban,Pvt,1
2582,3582,F,4990,52,Urban,Undertaking,0
2583,3583,M,52000,6,Urban,Gvt,1
2584,3584,F,22652,17,Urban,Undertaking,0
2585,3585,F,854,21,Urban,Undertaking,0
2586,3586,F,153,8,Urban,Pvt,1
2587,3587,F,958,8,Urban,Pvt,0
2588,3588,M,850,7,Urban,Pvt,0
2589,3589,F,10401,52,Rural,Cooperative,1
2590,3590,M,99153200,9,Urban,Gvt,1
2591,3591,F,10401,9,Urban,Gvt,1
2592,3592,M,3254,8,Rural,Undertaking,0
2593,3593,F,1260,3,Rural,Cooperative,1
2594,3594,M,40920,9,Rural,Undertaking,1
2595,3595,F,8596,9,Rural,Pvt,0
2596,3596,M,7220,21,Rural,Cooperative,0
2597,3597,M,1290,14,Rural,Gvt,1
2598,3598,F,4579,6,Urban,Cooperative,0
2599,3599,M,850,14,Urban,Cooperative,0
2600,3600,M,3254,16,Urban,Pvt,0
2601,3601,F,6647,15,Urban,Cooperative,0
2602,3602,F,1750,14,Urban,Pvt,0
2603,3603,M,12670,3,Urban,Cooperative,1
2604,3604,F,2500,17,Rural,Gvt,0
2605,3605,M,854,6,Urban,Gvt,0
2606,3606,M,40920,14,Urban,Pvt,1
2607,3607,M,1487,12,Rural,Undertaking,0
2608,3608,M,7459,21,Rural,Undertaking,1
2609,3609,F,700,20,Rural,Undertaking,1
2610,3610,F,26000,12,Rural,Pvt,0
2611,3611,M,153,1,Urban,Gvt,1
2612,3612,F,6271,14,Rural,Undertaking,1
2613,3613,M,4990,20,Rural,Cooperative,1
2614,3614,M,3254,14,Rural,Pvt,0
2615,3615,M,22652,7,Urban,Pvt,0
2616,3616,M,8596,12,Rural,Pvt,1
2617,3617,M,40920,20,Urban,Undertaking,1
2618,3618,F,8596,1,Rural,Cooperative,1
2619,3619,M,577,15,Rural,Pvt,1
2620,3620,F,1100,20,Rural,Gvt,1
2621,3621,M,42586,9,Urban,Pvt,1
2622,3622,M,7459,3,Rural,Gvt,1
2623,3623,M,900,3,Rural,Undertaking,1
2624,3624,F,4579,20,Urban,Pvt,0
2625,3625,F,12670,20,Rural,Undertaking,0
2626,3626,F,96874,1,Rural,Cooperative,0
2627,3627,M,1290,16,Rural,Undertaking,0
2628,3628,F,5652,8,Rural,Cooperative,0
2629,3629,F,900,6,Rural,Undertaking,0
2630,3630,F,1750,15,Rural,Cooperative,1
2631,3631,M,1210,20,Urban,Gvt,0
2632,3632,M,6271,15,Rural,Undertaking,1
2633,3633,F,415,8,Urban,Gvt,0
2634,3634,M,1290,8,Rural,Cooperative,0
2635,3635,F,7220,6,Rural,Cooperative,0
2636,3636,M,1260,1,Urban,Gvt,1
2637,3637,F,1647,1,Rural,Undertaking,1
2638,3638,F,1647,18,Rural,Gvt,1
2639,3639,M,900,3,Rural,Undertaking,1
2640,3640,M,99153200,7,Urban,Undertaking,1
2641,3641,M,2500,3,Urban,Cooperative,1
2642,3642,F,520,12,Urban,Cooperative,1
2643,3643,F,22652,16,Urban,Gvt,0
2644,3644,F,520,20,Urban,Undertaking,1
2645,3645,F,99153200,8,Urban,Pvt,0
2646,3646,F,1700,14,Urban,Cooperative,1
2647,3647,F,1290,4,Urban,Gvt,1
2648,3648,F,1290,8,Urban,Gvt,1
2649,3649,F,1260,14,Rural,Cooperative,0
2650,3650,F,700,52,Urban,Undertaking,0
2651,3651,F,6271,16,Urban,Undertaking,0
2652,3652,F,3340,12,Urban,Pvt,0
2653,3653,F,9420,20,Urban,Cooperative,1
2654,3654,M,7210,7,Urban,Cooperative,0
2655,3655,F,1290,14,Urban,Pvt,1
2656,3656,F,10401,17,Urban,Pvt,0
2657,3657,M,1647,20,Urban,Gvt,1
2658,3658,F,10401,3,Rural,Cooperative,0
2659,3659,M,900,20,Urban,Undertaking,1
2660,3660,M,6271,15,Urban,Gvt,1
2661,3661,M,1900,3,Rural,Gvt,0
2662,3662,M,13340,16,Rural,Pvt,1
2663,3663,M,15250,14,Urban,Gvt,0
2664,3664,M,400,14,Urban,Gvt,1
2665,3665,F,6271,15,Urban,Undertaking,1
2666,3666,F,40920,9,Rural,Gvt,1
2667,3667,F,1400,7,Urban,Gvt,0
2668,3668,F,1100,4,Rural,Pvt,0
2669,3669,M,1750,14,Urban,Pvt,1
2670,3670,F,1649,17,Urban,Gvt,0
2671,3671,F,5289,12,Rural,Pvt,1
2672,3672,M,22652,15,Rural,Undertaking,1
2673,3673,M,24000,14,Urban,Gvt,1
2674,3674,F,7210,3,Rural,Undertaking,1
2675,3675,M,900,7,Urban,Gvt,0
2676,3676,F,12670,18,Rural,Pvt,0
2677,3677,M,40920,9,Rural,Pvt,1
2678,3678,F,12670,52,Urban,Gvt,0
2679,3679,F,7210,8,Rural,Cooperative,1
2680,3680,M,1750,14,Urban,Gvt,1
2681,3681,M,1649,14,Urban,Gvt,0
2682,3682,F,10401,21,Urban,Gvt,1
2683,3683,F,153,17,Rural,Pvt,1
2684,3684,M,13340,6,Rural,Cooperative,0
2685,3685,M,96874,6,Rural,Cooperative,0
2686,3686,M,96874,9,Urban,Undertaking,0
2687,3687,M,5652,4,Urban,Cooperative,0
2688,3688,F,4968,6,Urban,Undertaking,1
2689,3689,F,4579,20,Urban,Undertaking,1
2690,3690,F,22652,12,Urban,Cooperative,0
2691,3691,F,400,18,Urban,Gvt,0
2692,3692,F,1750,8,Urban,Pvt,1
2693,3693,F,8596,20,Urban,Pvt,0
2694,3694,F,13340,9,Rural,Cooperative,1
2695,3695,F,12670,15,Urban,Cooperative,1
2696,3696,F,7520,9,Rural,Gvt,0
2697,3697,M,7459,9,Rural,Cooperative,0
2698,3698,F,10401,20,Urban,Gvt,0
2699,3699,M,4990,6,Rural,Cooperative,0
2700,3700,M,42586,52,Urban,Gvt,1
2701,3701,M,1290,9,Rural,Cooperative,0
2702,3702,M,2500,17,Urban,Undertaking,1
2703,3703,F,7459,8,Urban,Gvt,0
2704,3704,M,1260,3,Urban,Pvt,0
2705,3705,F,577,7,Urban,Gvt,0
2706,3706,M,15250,3,Rural,Undertaking,0
2707,3707,M,415,7,Urban,Pvt,0
2708,3708,F,1400,7,Rural,Pvt,0
2709,3709,M,3254,18,Rural,Gvt,0
2710,3710,F,1487,6,Urban,Pvt,1
2711,3711,F,15250,8,Rural,Cooperative,0
2712,3712,M,1260,6,Rural,Cooperative,0
2713,3713,M,24000,4,Urban,Cooperative,0
2714,3714,F,520,8,Rural,Undertaking,0
2715,3715,F,12670,52,Urban,Pvt,1
2716,3716,M,4579,8,Urban,Undertaking,1
2717,3717,F,700,6,Rural,Pvt,1
2718,3718,M,1750,6,Rural,Undertaking,1
2719,3719,M,1550,3,Urban,Undertaking,1
2720,3720,M,1750,9,Rural,Cooperative,1
2721,3721,M,520,8,Urban,Pvt,0
2722,3722,M,1290,8,Rural,Gvt,0
2723,3723,F,5289,7,Urban,Pvt,1
2724,3724,F,5289,14,Rural,Gvt,0
2725,3725,F,22652,7,Rural,Cooperative,1
2726,3726,F,7459,1,Urban,Cooperative,1
2727,3727,F,2500,9,Urban,Cooperative,0
2728,3728,M,854,9,Urban,Cooperative,0
2729,3729,M,1649,20,Urban,Pvt,1
2730,3730,M,2500,1,Urban,Pvt,0
2731,3731,M,96874,20,Urban,Pvt,0
2732,3732,M,7520,12,Urban,Pvt,0
2733,3733,F,8596,6,Rural,Cooperative,0
2734,3734,F,900,20,Urban,Cooperative,0
2735,3735,M,415,15,Urban,Cooperative,0
2736,3736,F,958,6,Rural,Undertaking,1
2737,3737,M,5652,4,Urban,Pvt,0
2738,3738,M,7220,14,Rural,Gvt,1
2739,3739,M,5289,4,Urban,Undertaking,0
2740,3740,F,5289,6,Urban,Undertaking,0
2741,3741,F,6271,9,Rural,Gvt,0
2742,3742,M,1290,14,Rural,Pvt,1
2743,3743,F,13340,4,Rural,Pvt,1
2744,3744,F,7520,9,Urban,Undertaking,1
2745,3745,F,6271,1,Urban,Pvt,0
2746,3746,M,520,14,Urban,Cooperative,1
2747,3747,M,9420,17,Urban,Gvt,0
2748,3748,M,400,8,Urban,Pvt,0
2749,3749,F,7459,16,Rural,Undertaking,1
2750,3750,M,42586,6,Rural,Undertaking,1
2751,3751,F,1290,16,Urban,Cooperative,1
2752,3752,F,854,7,Rural,Undertaking,1
2753,3753,M,13340,14,Rural,Cooperative,1
2754,3754,F,7220,12,Rural,Pvt,1
2755,3755,F,3340,8,Rural,Gvt,1
2756,3756,F,1290,1,Urban,Gvt,1
2757,3757,M,99153200,4,Rural,Cooperative,1
2758,3758,F,1210,52,Rural,Pvt,0
2759,3759,M,3340,1,Urban,Cooperative,1
2760,3760,F,1647,9,Rural,Undertaking,0
2761,3761,F,52000,7,Rural,Pvt,0
2762,3762,F,1550,6,Rural,Gvt,1
2763,3763,F,13340,20,Urban,Cooperative,0
2764,3764,M,26000,14,Rural,Undertaking,1
2765,3765,M,7520,14,Urban,Undertaking,0
2766,3766,F,8596,8,Urban,Undertaking,1
2767,3767,F,1210,14,Rural,Cooperative,1
2768,3768,M,3340,52,Rural,Cooperative,1
2769,3769,F,5652,12,Rural,Gvt,0
2770,3770,M,1700,6,Rural,Gvt,1
2771,3771,F,1649,20,Urban,Pvt,0
2772,3772,M,700,9,Urban,Pvt,0
2773,3773,F,854,52,Urban,Undertaking,0
2774,3774,M,400,52,Urban,Gvt,0
2775,3775,M,4968,1,Rural,Gvt,1
2776,3776,F,415,52,Urban,Gvt,0
2777,3777,F,3254,3,Rural,Pvt,0
2778,3778,F,958,1,Urban,Gvt,1
2779,3779,M,24000,4,Urban,Pvt,1
2780,3780,F,1290,6,Rural,Pvt,0
2781,3781,F,1900,3,Urban,Undertaking,1
2782,3782,F,1210,52,Rural,Undertaking,0
2783,3783,F,2500,8,Rural,Pvt,0
2784,3784,F,1900,12,Urban,Undertaking,1
2785,3785,M,900,17,Rural,Cooperative,0
2786,3786,M,12670,12,Rural,Cooperative,1
2787,3787,F,900,9,Urban,Undertaking,0
2788,3788,F,9420,9,Urban,Pvt,0
2789,3789,M,13340,6,Urban,Pvt,1
2790,3790,F,24000,8,Urban,Gvt,1
2791,3791,F,5289,6,Rural,Cooperative,1
2792,3792,M,1649,4,Rural,Pvt,1
2793,3793,M,3340,14,Rural,Gvt,0
2794,3794,F,12670,1,Urban,Pvt,1
2795,3795,M,1700,17,Rural,Gvt,1
2796,3796,F,1700,3,Rural,Cooperative,1
2797,3797,M,4968,15,Rural,Cooperative,0
2798,3798,F,42586,7,Rural,Cooperative,1
2799,3799,M,26000,4,Urban,Undertaking,1
2800,3800,M,13340,3,Urban,Cooperative,1
2801,3801,F,13340,20,Rural,Cooperative,0
2802,3802,F,5289,18,Urban,Cooperative,0
2803,3803,M,10401,18,Rural,Undertaking,1
2804,3804,F,99153200,9,Urban,Cooperative,0
2805,3805,F,577,12,Urban,Gvt,0
2806,3806,F,12670,9,Rural,Cooperative,0
2807,3807,M,520,6,Rural,Cooperative,0
2808,3808,F,8596,18,Rural,Pvt,0
2809,3809,M,700,8,Urban,Gvt,0
2810,3810,M,26000,14,Rural,Undertaking,0
2811,3811,F,1260,9,Urban,Cooperative,1
2812,3812,F,10401,12,Rural,Gvt,1
2813,3813,F,3340,18,Urban,Undertaking,1
2814,3814,M,99153200,18,Rural,Undertaking,0
2815,3815,F,6271,12,Rural,Gvt,0
2816,3816,M,24000,3,Urban,Pvt,0
2817,3817,F,99153200,17,Urban,Pvt,1
2818,3818,M,1290,17,Urban,Pvt,1
2819,3819,F,9420,9,Urban,Undertaking,1
2820,3820,F,8596,15,Urban,Undertaking,0
2821,3821,M,10401,52,Urban,Pvt,1
2822,3822,M,1750,6,Urban,Undertaking,0
2823,3823,M,10401,52,Urban,Gvt,0
2824,3824,M,5289,6,Urban,Cooperative,0
2825,3825,F,577,14,Rural,Cooperative,1
2826,3826,F,1210,16,Urban,Gvt,1
2827,3827,M,42586,17,Rural,Cooperative,0
2828,3828,F,1550,1,Rural,Pvt,1
2829,3829,M,24000,16,Urban,Cooperative,1
2830,3830,F,52000,8,Rural,Undertaking,1
2831,3831,F,42586,3,Rural,Cooperative,0
2832,3832,M,3340,4,Urban,Gvt,1
2833,3833,F,96874,14,Rural,Pvt,0
2834,3834,M,1210,6,Urban,Undertaking,0
2835,3835,M,12670,18,Urban,Undertaking,1
2836,3836,F,6647,14,Rural,Pvt,1
2837,3837,F,1260,12,Rural,Gvt,1
2838,3838,F,1700,9,Rural,Undertaking,0
2839,3839,F,153,15,Rural,Pvt,1
2840,3840,M,7520,14,Urban,Gvt,1
2841,3841,M,52000,21,Urban,Cooperative,0
2842,3842,F,577,4,Rural,Cooperative,1
2843,3843,M,6271,14,Rural,Pvt,0
2844,3844,M,900,20,Rural,Gvt,0
2845,3845,F,1750,14,Rural,Cooperative,1
2846,3846,F,9420,9,Urban,Gvt,1
2847,3847,F,1290,9,Urban,Pvt,0
2848,3848,M,577,21,Rural,Pvt,0
2849,3849,M,1550,16,Rural,Pvt,1
2850,3850,M,40920,9,Rural,Pvt,0
2851,3851,F,24000,18,Urban,Cooperative,0
2852,3852,F,1900,3,Urban,Gvt,1
2853,3853,F,577,1,Rural,Undertaking,1
2854,3854,F,1550,6,Rural,Cooperative,0
2855,3855,F,400,6,Urban,Gvt,0
2856,3856,F,4968,1,Urban,Undertaking,1
2857,3857,M,5652,4,Rural,Cooperative,0
2858,3858,M,1649,52,Rural,Gvt,0
2859,3859,M,10401,1,Rural,Pvt,1
2860,3860,F,40920,15,Rural,Cooperative,0
2861,3861,M,850,8,Rural,Pvt,0
2862,3862,M,26000,4,Rural,Gvt,0
2863,3863,M,1400,14,Urban,Undertaking,0
2864,3864,M,99153200,7,Urban,Cooperative,0
2865,3865,M,4990,52,Urban,Undertaking,1
2866,3866,M,15250,8,Urban,Pvt,1
2867,3867,F,854,9,Urban,Cooperative,0
2868,3868,F,22652,8,Urban,Cooperative,0
2869,3869,M,400,6,Rural,Pvt,0
2870,3870,F,10401,9,Rural,Pvt,0
2871,3871,M,400,16,Urban,Gvt,1
2872,3872,M,1900,3,Urban,Cooperative,1
2873,3873,M,42586,20,Rural,Undertaking,1
2874,3874,M,415,14,Urban,Pvt,0
2875,3875,M,6647,9,Rural,Pvt,0
2876,3876,F,2500,8,Rural,Undertaking,0
2877,3877,F,1210,4,Urban,Pvt,1
2878,3878,F,1260,7,Rural,Cooperative,1
2879,3879,M,3254,8,Urban,Undertaking,0
2880,3880,F,26000,16,Urban,Pvt,1
2881,3881,M,5652,8,Urban,Cooperative,1
2882,3882,M,1900,8,Rural,Undertaking,0
2883,3883,M,1647,7,Rural,Undertaking,0
2884,3884,F,1550,14,Rural,Gvt,0
2885,3885,F,5289,21,Rural,Cooperative,1
2886,3886,F,850,3,Urban,Undertaking,1
2887,3887,M,700,18,Rural,Gvt,0
2888,3888,M,1550,7,Rural,Undertaking,0
2889,3889,M,12670,14,Urban,Pvt,1
2890,3890,M,1100,14,Urban,Undertaking,0
